L_O_S,avg-cost,International_mins
0.5782728397017358,0.9434720640607343,-0.1991708717897409
0.5806481733025184,-0.4591279472845589,-0.06239613832593408
-1.3077609234102368,0.0055128924461796645,1.6343003777134857
0.5283903352602671,1.9806257237161369,-0.18517659059844968
-1.1296091218335618,-0.626416100701834,0.2143842885337308
0.6922899927108078,0.578040245736454,-0.19503632476236127
-1.412276599494739,0.5423706633120784,0.3523431168470808
1.343137884050687,-0.047270989272720706,-0.14208958494848345
0.17683747056920168,0.19972343959503908,1.0733721012264454
0.5117628575333508,-0.6452334780570956,0.581750188588369
0.5450178129871833,0.5495031010677476,0.6687760601601019
-1.027468708089121,0.5426368427189157,-0.25983762665012733
1.6994414872040369,-0.0015374877917005306,-0.34671358771610766
1.6044272167833842,0.1790240530086186,1.2324449570883251
-1.6878180763535697,4.148971504319157,1.6419042685179988
1.1103529108309786,2.4578207752291115,1.156121870815172
-0.37899615035002404,2.546122098881591,0.17283748531140908
0.22671997501067087,0.5787179969701951,1.47518188861142
-0.913451555080049,-0.03299336473955965,1.4970136877569855
0.31460817336825714,0.5083503527806975,0.13846259095210955
0.027189957244795095,-0.7094919972487307,-0.3095735911537568
1.0509689294649398,0.35140568371468667,0.3787493230516356
-1.205620509665796,0.6320234725652892,1.376240698179886
-0.960958725920736,3.3179843403090317,2.5486997339516164
0.7184189473622937,-0.08195658084210401,0.2870403387137796
0.6495335603324057,0.39119807975639115,1.2322830145903914
1.5094129463627308,-0.5247797596122354,-0.12692475086710217
-0.2554775916771028,0.31369278093056546,-0.2888195207046365
-0.7756808522809938,5.241749777718425,1.8589025067995701
-1.3315144732002198,0.003759473718171176,0.8686076476294613
1.3383872168491229,0.17292414644494966,0.6294027861919419
-1.1462365995604777,-0.07693386953598373,0.2628947922464457
-1.4217780764193086,4.090711180427403,1.702613224874769
0.35973993934744125,0.9471647188948401,0.9227252327776828
1.675687937414054,-0.0055421016710866374,-0.34403575923411805
-0.500139375422163,2.8975898983960566,2.4329524466322883
-1.30063485134717,3.5558987487411438,0.21018185266158118
-1.2792566351579686,-0.0979637632542209,-0.3014620529331152
0.39537029966277626,-0.14336095409791602,1.318262520619901
