L_O_S,avg-cost,International_mins
0.9140073885410571,-0.8947307459765185,-0.8115143782913103
-0.5030208110534329,-0.85502086772055,-0.22495386219071503
-0.4261650215809788,-1.0091350418585772,-0.9347069353568619
-0.2916674800695348,-1.0682588625761755,-1.2485928915003814
-0.9953780344822738,-0.8691018543878847,-1.2209837192211892
0.8515620550914209,-1.0489879805084625,-1.0056407053000014
-0.3925406722292578,-1.078823431918788,-1.3353821717116754
0.9212126165524656,-1.0717990627934502,-1.4661477953552184
-1.579001503406386,-1.0312218561997955,-0.21695051812011384
-1.7375165196573796,-1.0633222195244219,-1.1550534357338136
-1.5814032941117093,-0.9632893331624408,-1.2124002509436886
-0.9209240357151427,-0.8902666495304273,-0.7921297573468906
-0.5918852658433812,-1.0709006632227451,-0.9107052816148874
-0.8536752649594209,-1.0348925798129418,-1.0581829770355302
-1.0962512266419968,-0.8558959803133463,-0.5676921362863416
1.3295088224974443,-1.0764065631439501,-1.1483483890705457
1.2982861917987658,-1.073628705776282,-1.2124372884785393
-1.449307399201028,-1.0742067949176863,-1.3335285200907991
-1.1827139627789023,-1.082053102608206,-1.4914934496218786
1.2982861917987658,-1.0281858435586555,-0.3477281482936296
0.6378069334021998,-1.050604895352009,-1.0859116403891031
-0.6471253712816087,-1.0801407383958672,-1.4348928663509606
1.6273249616705279,-1.0001543644558044,-1.1070421412973177
0.9740509312853701,-1.0713450403212448,-0.9293363622977582
0.6882435294820611,-1.033700586364925,-1.2507607748915652
0.5993790746921132,-0.986644676788223,-0.4793303138624463
-1.499743995280889,-1.068537113718007,-0.9289451843310162
-1.7447217476687884,-1.0123701013555169,-1.431187468493313
-1.4637178552238452,-0.6461870120602548,-0.7891887578300719
-1.370049891075531,-0.19275077505585222,0.7576456470191822
-1.3580412257580365,0.23219257040193328,-0.24176751965184454
-1.3892638564567144,-0.13594578655135206,-0.7732894498286692
-1.341228979029896,-0.9955502085338991,-0.2822553135982147
-1.444503961894942,-0.25210125874930284,0.8538548069274903
-1.5021457859862124,-1.0265245016168436,-0.6076594210572418
