L_O_S,avg-cost,International_mins
-0.581908749519927,0.9041535224896423,1.6473688708165821
1.4628386973142762,0.2738813801034916,0.3837894679798895
0.6454191818984383,0.17502148476042345,0.21795478770388524
-0.7808701334874854,-0.437638490212514,0.9887083376299213
-1.0661279390336744,-0.80103269670998,0.3456957937601971
-1.5095960545629632,2.5702342599889914,0.5032715145195154
0.731715675390814,-0.2922625600161609,1.1307977727033511
-1.4137110857649053,0.06524819238163664,1.3467147462063858
1.0673131021408886,5.161968635527732,3.6033792823925648
-0.9942141944566949,-0.567897906187939,1.0686886347088738
1.4676329709239897,0.2682084224406618,0.1974859523180158
-1.6150695705804479,0.18603646139839802,0.6425010850175589
0.681376054186928,-0.6231853471306876,0.5045037608926539
1.1919636406834828,0.9663816659130742,0.7340288450205059
-0.8264154810816576,-0.36791325784875245,1.1884429988674867
-0.7041621153007924,-0.15801229101861364,1.2282511224996668
1.7361109267067987,1.5440564176428409,0.8668477148320398
1.2542888380410355,2.2847686973281465,1.9477639268369862
0.36735267889620254,2.400647366021728,2.5786579130009697
0.13962579709785272,1.3830581906303403,0.33809422103082193
-1.5958925480553385,-0.8077794188775987,0.5446448048980079
-0.45965538373906184,-0.08495688805907274,0.3200207735347322
0.7820552965946997,-0.39297737724285164,0.5431678944028668
-0.34938766602560817,-0.3065188585351576,0.2482311591802923
1.4580444956183074,-0.12516220324143518,0.8187753070369924
-0.5028036304852497,1.1846554035680967,0.5586022720099791
0.7556868996118925,-0.04396493064136806,0.8437288136332526
-0.7449132611989956,1.0858791251055842,2.3604879401573946
0.10127182396137857,-0.5358580725868832,0.8264615252719372
-0.9822286183030281,-0.8046073291862259,0.2442206029391024
1.2111405912948476,-0.4866844864895907,0.3360917592917961
-1.0205825914395024,1.3242898220325836,2.0309247708440705
-0.09768956000617954,0.03552554095583449,1.6445281576358701
0.22592229059022836,-0.003954674989389809,1.2253151145210226
1.2327147146679418,0.14174010797596748,1.6929894764325617
-1.3729599398667018,1.52936386775377,0.6915103416808689
-1.2698835966109463,-0.8147202307037078,0.45387617767911287
-0.6466311196392087,0.01270939452001166,1.072198847524809
1.16799234454866,0.49681292012334805,1.1056854895871462
-0.5795116486719426,-0.44347223727343194,0.3959418511504315
-0.7185448642161882,0.25908762485439957,0.9053599081673143
-0.30623941927942033,0.8574349347571352,1.2426465008382672
-0.5962914984353231,0.8254616540752867,1.1529516419608692
-0.3014451456697069,-0.05124652352310792,0.5908775426230845
0.7269214017811002,-0.5509491044942826,0.46748246848814634
-0.7425160884372666,3.021272603563347,0.7181543127101635
1.6402259579087406,0.2615042051613016,0.7284020516472072
-0.5795116486719426,1.610917093720291,0.9309778112116807
0.6430220091367095,3.3248438381683627,4.037125258810471
1.3381882306854262,0.20943352312388802,1.343316601305286
0.3170130576923172,0.46970463312073135,1.651270093680939
1.5659151124837767,-0.2963535336588364,0.378343269658627
0.9043086623755647,0.2410519580257554,0.7718438755949162
0.6070651368482197,-0.4844600940125505,0.7782640412492308
-1.60787819612275,1.8974504522753364,2.012631472269757
0.8491747675619656,0.5062719857778502,1.2509805734921333
0.7652753749175749,1.0763707607225015,1.518853817189717
1.3765422038219008,1.3748892307169636,0.3920182127773764
-0.5459518772314372,0.3036972790333276,0.4402051437942691
1.657005807672121,-0.5232286387839932,0.31913065252888884
0.585491013475126,1.3202746538809143,1.7632686244293976
0.07250632613058687,-0.9742674517706894,1.7611882668719152
0.28824755986152545,-0.9325242613331282,0.42389689835085104
-1.689380416005412,1.272023356492079,0.42693366057477766
-0.9151090754220174,-0.24339827922902466,1.2948491586840531
1.2638773852604623,-0.478081600070132,0.4290868589068743
-1.281869172764613,0.28161832524347447,0.6245027025153743
-0.2511055244658213,1.82073350115095,0.8509462030305581
-0.38534453831409793,0.7962459924905693,1.3618667442500996
1.3957192263470102,4.7035790949245575,0.2492338584196836
-1.6150695705804479,-0.3711357912953362,0.7272195276481728
-1.689380416005412,0.0065494110786824865,0.6119332734134556
0.0988747231133942,1.3457584829052682,0.5078466276857486
-1.435285209137999,0.8679711490613022,1.8209626678740747
0.3026303087769211,-0.34245660848095993,0.753764111701186
-1.0517451901182786,-0.19768409064764259,0.9957031895542755
0.6957588031023242,0.10638665733982489,0.49078767453134986
-1.2123526009493626,-0.2205477543073996,1.1373452869478904
0.5759025381694436,-0.4652227420874783,0.2882245862767752
0.9690310324948461,0.4956680600426129,0.7057641306485909
-0.663410969402589,-0.5852441811067484,0.29551545193992146
1.3981163271949946,-0.0820530617559302,0.3771379835193179
-0.725736238673886,-0.7309492790579792,0.8653848910590751
1.7361109267067987,-0.3493857163879068,0.25691141086518293
-1.2003669528819512,0.8177051621793796,2.096448499482284
0.5687111637117456,0.7482410131579261,1.5014479628551742
0.012578229621018547,0.2721050953760293,1.0714399169425115
0.4680319213039743,0.04154647139426157,0.3053621670274062
0.13483159540188397,1.6160521452454133,1.4616282944657215
-0.12885215868495614,0.1900380852692664,0.8709145794473138
-0.31103362097538934,-0.5831886462859099,0.24720897154330462
1.0193706536987321,6.256521293667851,3.598624517782478
-1.0661279390336744,-0.13641291863538058,0.6285291075225942
1.2039492168371497,0.34293171743787443,0.6427209649817479
-0.6466311196392087,-0.041575878507967054,1.7578628664588798
-1.4592564333590776,0.7990200249272782,0.47964626161479107
-1.4209024602226035,-0.28032105091428366,1.177051192779237
0.22831946335195716,1.3678772264850587,2.1542930580609685
-0.6178656218084168,-0.47337164469603,1.3910347131131946
-0.4668467581967599,0.9418655032851525,0.3729763825680986
1.148815393937295,0.8250979757107801,0.6737423632627215
-0.5123921057909321,0.24745456689964776,0.4393812294197868
0.9594424852754193,2.1141000764094615,1.8960310992089537
-0.37335889024668645,-0.42902127528013084,0.7795506991514303
-0.6610138685546046,-0.43481191699617294,0.43630639549423156
0.4368693226251977,0.49562070077700177,0.925731792626602
0.7772610229849861,-0.7433887170696561,1.098776438606954
1.616254733687662,-0.2505847095069206,1.0094056417401849
-0.26548827338121717,-0.6969435697654017,0.6162651667559277
-0.2511055244658213,-0.4036889942484084,0.7078691183054073
-0.7305305122835998,1.597722987103795,1.724501377653442
0.24749641396332203,-0.505871270955976,0.2790755442688661
-1.0829078607107994,-0.9251825182598657,1.2051717661867138
1.012179279241034,3.838659375587086,2.5211357121609907
-1.598289648903323,5.446568324734968,4.057925695443788
-0.7281333395218708,-0.7000668440918364,0.2558333577722386
0.57110826455973,-0.9229160815898692,0.7241250223805765
0.6118594104579334,1.2030326927920434,0.3690021456133384
-0.6082771465027346,4.454329116909749,0.7287728030056355
-0.5147892785526611,-0.2873282379976866,0.9423163997240812
0.8491747675619656,-0.5848093376864645,1.617423744327389
0.8995143887658515,1.2593196382789447,1.5004827672267707
0.22831946335195716,0.6051174455082836,0.42315600223925365
-1.5000075792572807,2.790510658082098,2.263235107100185
-0.4788324062641714,0.9967682220239845,0.3620815113612548
-0.692176467233381,0.7634246104470697,0.897866224516532
0.050932202757492696,0.7264793771795325,0.6846404889549339
1.4292789977875155,0.3664304230672997,1.0085198536290647
-1.4209024602226035,0.5337394064958492,0.9834182294338766
-0.5195834802486299,0.63530916328746,1.4194341708823273
-0.9870228199989969,1.7688661561154677,1.0198630061239067
-1.605481023361021,-0.4717493385733388,0.3390313780160421
1.0721073757506023,-0.11583345949204292,0.25626861149010477
-0.18398605349855518,-0.5956664495652297,0.546417584702116
0.7844523974426841,0.3872528857927535,2.0281097565433908
-0.04734993880229416,1.78698640383088,0.21887814682657813
-1.6150695705804479,6.22934628415642,2.2092508110877476
-1.5191845298686453,-0.20931769743446013,0.690359216725592
0.1923625910634674,0.07149053412694804,0.5903053598033298
0.24030503950562399,-0.6931937575057532,0.628845379951378
-1.1883813048145397,0.24749743046006198,1.343422834255229
0.21393671443656104,0.3170322754019709,1.2849755315060136
0.8252035433408871,3.82815351300778,2.5940217414533433
-0.45486111012934843,-0.33744455611681246,0.7292227981942131
0.28105618540382743,1.1790533811841257,1.4288438316934728
1.5035898432124795,-0.18171026124111087,0.8093375786966996
0.7484955251541944,-0.15362508734680488,1.1523007834016068
-0.03536429073488244,6.239471860294786,0.831919297236436
1.093681499123696,4.232457294848369,0.8775370816565184
0.41289802649037477,-0.6366518655277811,1.8467660091839122
-1.567127050224547,-0.5571936240320646,0.7582140523532119
-0.16241193012546126,-0.5217647092568228,0.9362207486271784
0.18277404384404056,0.42731608064807947,0.6583584590648001
-1.15242443252605,0.9581201113310281,1.9011805231276833
0.5087830672021773,-0.5174647883619604,0.24731396239676046
-1.2051612264916645,0.6027354566599255,1.3867091361683626
